timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,"UserId"
1622138832055,196,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5172,196,0,0,5172
1622138832114,216,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,4,4,null,0,0,0,5173
1622138832114,216,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5173,216,0,0,5173
1622138832178,200,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,4,4,null,0,0,0,5174
1622138832178,200,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5174,200,0,0,5174
1622138832252,197,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,764,304,4,4,null,0,0,0,5176
1622138832252,197,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5176,197,0,0,5176
1622138832331,186,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,4,4,null,0,0,0,5177
1622138832331,186,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5177,186,0,0,5177
1622138832378,201,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,4,4,null,0,1,0,5178
1622138832379,201,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5178,200,0,0,5178
1622138832197,448,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,764,304,4,4,null,0,3,238,5175
1622138832199,448,Delete User Transaction-0,200,OK,Thread Group 1-4,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5175,448,0,238,5175
1622138832450,270,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,764,304,4,4,null,0,0,0,5179
1622138832450,270,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5179,269,0,0,5179
1622138832517,264,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,4,4,null,0,1,0,5180
1622138832518,264,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5180,264,0,0,5180
1622138832580,267,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,4,4,null,0,0,0,5181
1622138832580,267,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5181,267,0,0,5181
1622138832648,269,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,764,304,4,4,null,0,0,0,5182
1622138832648,269,Delete User Transaction-0,200,OK,Thread Group 1-4,text,true,,764,304,4,4,https://gorest.co.in/public-api/users/5182,268,0,0,5182
